"Time","State","Probability"
16.6197183098592,"Light",0.0156444446192224
16.6197183098592,"Heavy",0.134755556002987
16.6197183098592,"Gridlock",0.849599999377792
16.7887323943662,"Light",0.015040000062221
16.7887323943662,"Heavy",0.133208889048287
16.7887323943662,"Gridlock",0.851751110889494
16.9577464788732,"Light",0.0148248889110508
16.9577464788732,"Heavy",0.132657777834546
16.9577464788732,"Gridlock",0.852517333254405
17.1267605633803,"Light",0.0147482666745597
17.1267605633803,"Heavy",0.13246151113133
17.1267605633803,"Gridlock",0.852790222194112
17.2957746478873,"Light",0.0147209777805889
17.2957746478873,"Heavy",0.13239160889609
17.2957746478873,"Gridlock",0.852887413323323
17.4647887323944,"Light",0.0147112586676679
17.4647887323944,"Heavy",0.132366712891454
17.4647887323944,"Gridlock",0.85292202844088
17.6338028169014,"Light",0.0147077971559122
17.6338028169014,"Heavy",0.132357846045358
17.6338028169014,"Gridlock",0.852934356798731
17.8028169014084,"Light",0.014706564320127
17.8028169014084,"Heavy",0.132354688071437
17.8028169014084,"Gridlock",0.852938747608438
17.9718309859155,"Light",0.0147061252391564
17.9718309859155,"Heavy",0.132353563342338
17.9718309859155,"Gridlock",0.852940311418507
18.1408450704225,"Light",0.232353162764131
18.1408450704225,"Heavy",0.398529387476085
18.1408450704225,"Gridlock",0.369117449759786
18.3098591549296,"Light",0.37264714260087
18.3098591549296,"Heavy",0.376764683723588
18.3098591549296,"Gridlock",0.250588173675545
18.4788732394366,"Light",0.424411793785066
18.4788732394366,"Heavy",0.362735285739914
18.4788732394366,"Gridlock",0.212852920475022
18.6478873239437,"Light",0.442311774662009
18.6478873239437,"Heavy",0.357558820621494
18.6478873239437,"Gridlock",0.200129404716498
18.8169014084507,"Light",0.448436473989103
18.8169014084507,"Heavy",0.3557688225338
18.8169014084507,"Gridlock",0.195794703477099
18.9859154929577,"Light",0.450528354102401
18.9859154929577,"Heavy",0.35515635260109
18.9859154929577,"Gridlock",0.19431529329651
19.1549295774648,"Light",0.451242612161179
19.1549295774648,"Heavy",0.354947164589761
19.1549295774648,"Gridlock",0.193810223249062
19.3239436619718,"Light",0.451486477782424
19.3239436619718,"Heavy",0.354875738783883
19.3239436619718,"Gridlock",0.193637783433695
19.4929577464789,"Light",0.451569738869747
19.4929577464789,"Heavy",0.354851352221758
19.4929577464789,"Gridlock",0.193578908908497
19.6619718309859,"Light",0.451598165992251
19.6619718309859,"Heavy",0.354843026113026
19.6619718309859,"Gridlock",0.193558807894725
19.830985915493,"Light",0.451607871619506
19.830985915493,"Heavy",0.354840183400776
19.830985915493,"Gridlock",0.19355194497972
20,"Light",0.451611185327958
20,"Heavy",0.35483921283805
20,"Gridlock",0.193549601833994
